,listing_id,id,date,reviewer_id,reviewer_name,comments,review_lang,t_comments
17,8052617,50211075,2015-10-10,31234753,Vanessa, La. casa. es. realmente. bonita. y. muy. tranquila. Queda. cerca. de. una. estacion. de. metro. y. una. calle. mas. arriba. tienes. comercios. con. bares. restaurantes. supermercados. Solo. echamos. de. menos. tener. wifi. no. se. por. qu. pero. no. nos. funcionaba. A. Paige. no. la. conocimos. pero. estubo. atenta. a. nuestros. mensajes. y. fue. flexible. con. nuestra. salida. ya. que. tuvimos. que. dejar. las. maletas. hasta. nuestra. salida. Fuimos. 3. amigos. y. quedamos. muy. contentos. ,es,The.House.is.Really.pretty.Y.very.quiet.Is left over.near.from.a.station.from.meter.Y.a.Street.more.above.have.shops.with.pubs.restaurants.SupermarketsOnly.We throw.from.less.have.Wifi.no.I know.for.whatbut.no.us.It worked.A. Paige.no.the.We met.but.I was.Attentiveto.our.posts.Y.it was.flexible.with.our.exit.already.that.We had.that.let.the.suitcases.until.our.exit.Went.3 friends.Y.We are left.very.happy
18,6310903,33028279,2015-05-24,32714761,Julie C.," La. maison. tait. tout. simplement. parfaite. et. nous. avons. pass. un. tr. s. beau. s. jour. trop. court. C. tait. tr. s. propre. accueillant. et. chaleureux. Nous. avions. l. impression. d. tre. choy. s. de. vivre. dans. une. telle. maison. pour. quelques. jours. , . , Les. lits. sont. confortables. la. cuisine. et. les. salles. de. bain. sont. fonctionnelles. la. petite. cour. arri. re. est. tr. s. agr. able. Nous. avons. eu. l. occasion. d. aller. marcher. dans. le. quartier. et. c. tait. vraiment. plaisant. Il. y. a. un. parc. tout. pr. s. la. plage. n. est. pas. loin. non. plus. et. l. arr. t. d. autobus. est. juste. en. face. de. la. maison. La. station. de. m. tro. n. est. pas. tr. s. loin. environ. 15. minutes. C. est. un. tr. s. beau. quartier. on. s. y. sentait. comme. chez. nous. , . , Il. est. certain. que. nous. retournerons. chez. James. lorsque. nous. irons. dans. le. coin. de. Boston. nous. n. aurions. pas. pu. trouver. mieux. Nous. avons. m. me. t. accueillis. en. fran. ais. par. une. amie. du. propri. taire. tr. s. gentille. ",fr,"The House. tait. all. simply. perfect. and. we. have. Pass. a. tr. s. beautiful. s. day. too much. short. C. Tait. tr. s. own. welcoming. and. warm. We. planes. L. impression. d. to be. Choy. s. of. to live. in. a. such. House. for. some. days. ,. , The. Beds. are. Comfortable. the. food. and. the. Rooms. of. bath. are. functional. the. small. court. Arri. D. is. tr. s. AGR. Able. We. have. EU. L. opportunity. d. go. walk. in. the. piece. and. vs. tait. really. pleasant. He. y. at. a. Park. all. pr. s. the. Beach. not. is. not. far. no. more. and. L. arr. t. d. bus. is. correct. in. face. of. the. House. The station. of. m. Tro. not. is. not. tr. s. far. about. 15 minutes. It is. a. tr. s. beautiful. piece. we. s. y. felt. like. at the house of. we. ,. , He. is. certain. than. we. will return. at the house of. James. when. we. IRONS. in. the. corner. of. Boston. we. not. would have not. could. find. better. We. have. m. me. t. welcomed. in. FRAN. AIS. through. a. friend. from. Property. to hush up. tr. s. kind."
19,6310903,85719939,2016-07-12,34673657,Graciela," Una. maravillosa. casa. de. estilo. con. todas. las. comodidades. y. en. un. muy. lindo. barrio. , ",es,"A.wonderful.House.from.style.with.all.the.mod cons.Y.in.a.very.cute.neighborhood.,"
20,6310903,95483067,2016-08-19,3169787,Andreas," Die. Unterkunft. entspricht. der. Beschreibung. und. den. Bildern. Das. Haus. ist. sehr. pers. nlich. eingerichtet. James. Mitarbeiterin. hat. uns. sehr. freundlich. empfangen. und. sich. Zeit. genommen. uns. alles. zu. erkl. ren. Die. Schafzimmer. liegen. mit. jeweils. einem. Bad. im. 1. und. 2. Stockwerk. Waschmaschine. und. Trockner. sind. im. Bad. des. 1. Stockwerks. Hauseingang. Wohnzimmer. Esszimmer. K. cke. und. Ausgang. zum. Garten. sind. im. Erdgeschoss. Alles. ist. sauber. Die. K. che. ist. sehr. gut. eingerchtet. und. mit. vielen. Utensilien. ausgestattet. Wir. hatten. 2. Hausschl. ssel. zur. Verf. gung. Wer. viel. Kleidung. mit. hat. sollte. James. bitten. vorher. Komoden. und. Kleidungerschr. nke. mehr. frei. zu. r. umen. James. war. w. hrend. unseres. Aufenthaltes. immer. gut. zu. erreichen. und. antwortete. sehr. schnell. auf. R. ckfragen. , Das. Haus. ist. zu. empfehlen. , ",de,"The.Accomodation.is equivalent to.the.Description.and.the.Pictures.The.House.is.very.Person.furnished.James.Colleague.has.US.very.friendly.receive.and.himself.Time.taken.US.everything.to.Earl.Ren. The.Sham room.lie.With.respectively.One.Bath.in the.1. and.2nd floor.Washing machine.and.Dryer.are.in the.Bath.of the. 1st floor.House entrance.Living room.Dining room.K. CKE.and.Exit.to the.Garden.are.in the.Ground floor.Everything.is.clean.The.K. Che.is.very.Well.Filtered.and.With.many.Utils.fitted.We.had.2. Hauschl.SSEL.to the.The author.Who.a lot.Clothing.With.has.should.James.request.before.Komoden.and.Clothing.NKE.more.free.to.r.Umen.James.was.w. Hrend.Our.Stay.always.Well.to.reach.and.answered.very.fast.on.R. CK questions., The.House.is.to.recommend.,"
21,1589392,75401685,2016-05-21,41321851,Denise, Fiquei. 6. meses. hospedada. durante. meu. per. odo. de. p. s. doutorado. e. foi. timo. O. apartamento. exatamente. como. descrito. A. vista. linda. Quando. necess. rio. entrei. em. contato. com. o. Todd. e. ele. sempre. respondeu. muito. gentilmente. Voltaria. a. me. hospedar. ali. novamente. se. um. dia. voltar. Boston. ,pt,Stayed.6 months.Hosted.during.mine.per.ODO.in.P.s.doctorate degree.and.were.thymus.The apartment.exactly.like.described.In cash.beautiful.When.Necessary.River.I went in.in.contact.with.The.Todd.and.he.ever.he responded.very.gently.Would go back.The.me.host.there.again.If.a.day.return.Boston.
22,2798787,19734299,2014-09-17,11354345,Aurore, chers. Molly. Ben. et. Izzy. Nous. vous. remercions. une. nouvelle. fois. de. nous. avoir. accueilli. dans. votre. maison. C. est. une. bien. jolie. maison. qui. respire. le. bonheur. et. la. joie. de. vivre. la. chambre. est. grand. spacieuse. claire. et. tr. s. propre. comme. le. reste. de. la. maison. les. photos. sont. conforment. la. r. alit. les. enfants. sont. sages. et. discrets. ce. qui. nous. a. permis. de. nous. reposer. un. peu. le. matin. La. maison. se. situe. 10. minutes. pieds. de. la. gare. Jackson. Square. et. 20. minutes. du. centre. ville. station. Downtown. Crossing. Apr. s. une. journ. e. bien. remplie. il. est. fort. agr. able. de. s. journer. dans. un. quartier. r. sidentiel. Molly. est. tr. s. souple. sur. les. horaires. et. soucieuse. de. nous. satisfaire. nous. vous. recommandons. sans. h. siter. cet. endroit. attention. aux. grandes. personnes. car. le. lit. n. est. pas. grand,fr,Dear.Molly.Ben.and.IZZY.We.you.thank you.a.news.time.of.we.to have.welcome.in.your.House.It is.a.Good.pretty one.House.Who.breathe.the.happiness.and.the.joy.of.to live.the.bedroom.is.big.Spacious.Claire.and.tr.s.own.like.the.rest.of.the.House.the.Pictures.are.conform to.the.r.read.the.Children.are.wise.and.Discreet.this.Who.we.at.permit.of.we.to rest.a.little.the.morning.The House.SE.located.10. Minutes.feet.of.the.station.Jackson.Square.and.20 minutes.from.center.city.station.Downtown.Crossing.APR.s.a.Journal.e.Good.Filled.he.is.strong.AGR.Able.of.s.Journer.in.a.piece.r.sidential.Molly.is.tr.s.soft.on.the.schedule.and.Concerned.of.we.satisfied.we.you.recommend.without.h.Sitting.this.place.Warning.to.Great.people.because.the.bed.not.is.not.big
23,2798787,21215912,2014-10-13,20845589,Silke, Es. hat. alles. super. geklappt. Wir. haben. die. ubahn. und. die. Stra. e. leicht. gefunden. Molly. war. gerade. zuhause. und. hat. uns. gleich. alles. erkl. rt. Wir. konnten. die. K. che. mitbenutzen. und. mit. ihr. ein. wenig. plaudern. Leider. blieben. wir. nur. zwei. N. chte. Uns. hat. es. sehr. gut. gefallen. Sie. und. ihre. wohlerzogenen. Kinder. finden. unserer. vollste. Zustimmung. Supper. Empfehlung. ,de,It.has.everything.great.succeeded.We.to have.the.Subway.and.the.Street.e.easy.found.Molly.was.just.at home.and.has.US.same.everything.Earl.RT.We.could.the.K. Che.withdraw.and.With.her.one.little.chat.Unfortunately.remained.weather.only.two.N.US.has.it.very.Well.please.She.and.their.Well-drawn.Children.Find.Our.Vollest.Approval.Supper.Recommendation.
24,2798787,21660966,2014-10-21,20750860,Luigi, Molly. un. ospite. eccezionale. sempre. disponibile. al. bisogno. dispensa. buoni. consigli. per. visitare. Boston. e. la. sua. camera. accogliente. e. pulita. Da. raccomandare. a. tutti. gli. amici,it,Molly.a.guest.awesome.always.available.to the.need.food storage.Goods.advice.for.to visit.Boston.And.there.her.room.welcoming.And.Clean.To recommend.to.all.the.friends
25,2798787,50929815,2015-10-16,41017022,Angèle," Molly. est. une. formidable. hote. Elle. nous. a. re. u. avec. simplicit. et. chaleur. Chez. elle. et. ses. enfants. on. se. sent. comme. la. maison. , La. chambre. est. spacieuse. et. le. lit. est. tres. confortable. La. salle. de. bain. est. tres. fonctionnelle. et. la. cuisine. mise. disposition. dispose. de. tout. ce. dont. on. a. besoin. , La. location. est. plac. e. proche. d. un. m. tro. qui. m. ne. beaucoup. de. lieux. tourstiques. en. 10. minutes. id. al. , Tr. s. bon. s. jour. de. 4. jours. nous. recommandons. vivement. , Chlo. Ang. le",fr,"Molly.is.a.Great.host.She.we.at.D.u.with.simplicity.and.heat.At the house of.she.and.his.Children.we.SE.feel.like.the.House., Bedroom.is.Spacious.and.the.bed.is.very.comfortable.The room.of.bath.is.very.functional.and.the.food.Established.arrangement.has.of.all.this.of which.we.at.need., Location.is.Placement.e.close.d.a.m.Tro.Who.m.born.many.of.premises.Tourstics.in.10. Minutes.ID.Al., Tr. S.Well.s.day.of.4 days.we.recommend.strongly., Chlo.Ang.the"
26,2798787,86315019,2016-07-16,1963310,Romain," Molly. stata. gentilissima. Ottima. comunicazione. per. tutta. la. durata. del. soggiorno. La. stanza. era. proprio. come. nella. descrizione. dell. annuncio. e. le. informazioni. che. Molly. ci. ha. lasciato. in. camera. per. visitare. la. citt. sono. state. davvero. utili. La. casa. si. trova. a. cinque. minuti. a. piedi. dalla. fermata. della. metro. in. un. quartiere. tranquillo. Ottimo. per. i. turisti. , Grazie. mille. ",it,"Molly.was.Very kind.Great.communication.for.all.there.duration.of the.living room.The room.was.own.as.in the.Description.Dell.announcement.And.the.information.that.Molly.there.she has.left.in.room.for.to visit.there.CityI am.Stay.really.useful.The House.Yes.finds.to.five.minutes.to.feet.from the.stop.from the.meter.in.a.Neighborhood.calm.Optimal.for.the.Tourists., Thank you.one thousand."
27,1472481,8937748,2013-11-26,9104466,Julie, Je. recommande. chaudement. la. famille. Carney. Leur. maison. est. situ. dans. un. magnifique. quartier. r. sidentiel. 5. min. du. m. tro. donc. tr. s. facile. pour. rejoindre. le. centre. ville. Pour. ce. qui. est. de. la. chambre. tout. est. parfait. literie. calme. confort. chaussons. peignoirs. 5. grandes. serviettes. par. personnes. vous. ne. manquerez. de. rien. Il. y. a. 2. salles. de. bains. donc. ce. n. est. jamais. encombr. Pour. finir. le. petit. dej. est. tr. s. complet. avec. des. choses. pour. tous. les. gouts. Mary. et. son. mari. ont. t. aux. petits. soins. et. d. une. hospitalit. rare. si. vous. devez. passer. un. s. jour. Boston. n. h. sitez. pas. une. seconde. ,fr,I.recommended.warmly.the.family.Carney.Their.House.is.if you.in.a.magnificent.piece.r.sidential.5 minutes.from.m.Tro.so.tr.s.easy.for.to rejoin.the.center.city.For.this.Who.is.of.the.bedroom.all.is.perfect.bedding.calmed down.comfort.Slippers.bathrobes.5. Great.napkins.through.people.you.born.Miss.of.nothing.He.y.at.2. Halls.of.baths.so.this.not.is.never.cog.For.to finish.the.small.DEJ.is.tr.s.full.with.from.things.for.all.the.tastes.Mary.and.his.husband.have.t.to.Small.care.and.d.a.hospitality.rare.if.you.must.to pass.a.s.day.Boston.not.h.Site.not.a.second.
28,1472481,13179219,2014-05-21,12995185,Napon, Excellent,ca,Excellent
29,1472481,16242206,2014-07-24,12681472,Zhen, . house. ,zh-cn,. house.
30,1472481,17038629,2014-08-06,7027361,Dominique, La. demeure. est. tr. s. agr. able. les. chambres. sont. coquettes. les. salles. de. bains. spacieuses. et. propres. Le. quartier. tr. s. agr. able. et. r. sidentiel. La. station. de. m. tro. Saving. Hill. se. trouve. 5. minutes. pieds. ce. qui. est. vraiment. pratique. pour. rejoindre. le. centre. de. Boston. On. regrette. juste. la. voie. rapide. qui. est. un. peu. bruyante. la. nuit. et. la. climatisation. qui. a. t. mise. lors. de. notre. derni. re. nuit. mais. qui. s. est. r. v. l. plus. bruyante. que. le. trafic. routier. Par. contre. un. petit. conseil. ne. vous. stationnez. surtout. pas. dans. le. drive. way. devant. la. maison. qui. est. galement. emprunt. par. la. voisine. ce. qui. vous. vitera. les. remontrances. de. tout. le. monde. Ce. n. est. pas. du. tout. agr. able. d. assister. aux. querelles. du. voisinage. et. de. se. sentir. fautifs. par. la. suite. Ceci. dit. j. ai. conseill. au. propri. taire. de. barrer. ce. passage. afin. que. les. clients. ne. se. m. prennent. plus. chose. qui. a. t. faite. lors. de. notre. s. jour. Autrement. le. petit. d. jeuner. et. les. muffins. aux. bleuets. taient. d. licieux. ,fr,The House. is. tr. s. AGR. Able. the. bedrooms. are. Cozy. the. Rooms. of. baths. Spacious. and. . The. piece. tr. s. AGR. Able. and. r. sidential. The station. of. m. Tro. Saving. Hill. SE. find. 5 minutes. feet. this. Who. is. really. convenient. for. to rejoin. the. center. of. Boston. We. regrets. correct. the. way. fast. Who. is. a. little. noisy. the. night. and. the. air conditioner. Who. at. t. Established. during. of. our. Derni. D. night. corn. Who. s. is. r. v. L. more. noisy. than. the. traffic. road. Through. vs. a. small. advice. born. you. Park. above all. not. in. the. drive. Way. before. the. House. Who. is. Also. Loan. through. the. neighbor. this. Who. you. VEREA. the. Remonstrances. of. all. the. world. This. not. is. not. from. all. AGR. Able. d. to assist. to. quarrels. from. Neighborhood. and. of. SE. feel. fairs. through. the. following. This. said. j. have. advisable. to. Property. to hush up. of. barrer. this. passage. to. than. the. clients. born. SE. m. takes. more. thing. Who. at. t. done. during. of. our. s. day. Other. the. small. d. fast. and. the. muffins. to. Blueberries. were silent. d. Licious.
31,1472481,17510879,2014-08-13,17102867,Laurent, La. maison. est. franchement. spacieuse. et. tr. s. bien. quip. e. pour. passer. un. agr. able. s. jour. Le. petit. d. jeuner. volont. nous. a. ravi. Les. salles. de. bain. sont. d. une. grande. l. gance. et. l. accueil. de. nos. h. tes. f. t. convivial. et. chaleureux. ,fr,The House.is.frankly.Spacious.and.tr.s.Good.who P.e.for.to pass.a.AGR.Able.s.day.The.small.d.fast.will do.we.at.delighted.The.Rooms.of.bath.are.d.a.big.L..and.L.homepage.of.NOS.h.your.f.t.user-friendly.and.warm.
32,1472481,17993006,2014-08-20,5594877,Nicolas," Acceuil. chaleureux. et. authentique. dans. un. joli. quartier. residentiel. de. Boston. M. tro. a. proximit. tres. pratique. et. conseils. avis. s. de. Mary. Quelques. mots. de. Francais. et. ambiance. chaleureuse. c. est. un. sejour. recommander. sans. parler. bien. sur. des. supers. muffins. Bravo. , ",fr,"Home.warm.and.authentic.in.a.attractive.piece.residential.of.Boston.Mr. Tro.at.Proximity.very.convenient.and.advice.opinion.s.of.Mary.Some.words.of.French.and.atmosphere.warm.vs.is.a.stay.recommend.without.speak.Good.on.from.Supers.muffins.Well done.,"
33,1472481,19733385,2014-09-17,19457187,Margret," Sehr. freundlich. hilfsbereit. und. unkompliziert, Wir. haben. uns. wohl. gef. hlt. und. die. Beschreibung. entspricht. den. Tatsachen. Wir. wollten. auf. dem. R. ckweg. gern. wieder. dort. bernachten. leider. ist. nichts. frei. Also. immer. wieder. gern. ",de,"Very.friendly.helpful.and.Uncomplicated, we.to have.US.well.Gef.Hft.and.the.Description.is equivalent to.the.Facts.We.wanted to.on.to the.R. CKWEG.gladly.again.there.Brews.Unfortunately.is.Nothing.free.So.always.again.gladly."
34,1472481,21070118,2014-10-11,12669262,Ronny," Goede. gezellige. buurt. Goed. gelegen. dicht. bij. metro. naar. Boston. stad. , Mooie. kamer. goede. bedden. Mooie. heel. propere. badkamer. en. steeds. tot. uw. beschikking. Ontbijt. s. morgens. Een. echte. hotelservice. ",nl,"Good.Cozy.neighbourhood.Good.convenient.closed.Bee.subway.nasty.Boston.city., Nice.room.good.Beds.Nice.all.Propere.bathroom.and.still.until.your.order.Breakfast.s.in the morning.A.Real.Hotels."
35,1472481,22843176,2014-11-16,22054203,Anderson, A. experi. ncia. com. a. Carney. Family. foi. excelente. O. casal. extremamente. agrad. vel. e. nos. fez. sentir. em. casa. A. resid. ncia. muito. bem. arrumada. limpa. e. possu. uma. vista. maravilhosa. para. o. mar. onde. tive. a. oportunidade. de. ver. o. melhor. nascer. do. sol. de. minha. vida. Fui. muito. bem. recebido. e. instru. do. sobre. as. acomoda. es. bem. como. o. local. para. estacionar. meu. ve. culo. Necessitei. utilizar. o. telefone. para. liga. o. local. e. prontamente. fui. autorizado. pelos. anfitri. es. sem. custo. algum. Simplesmente. fant. stica. a. hospedagem. Quando. voltar. a. Boston. com. certeza. me. hospedarei. na. resid. ncia. ,pt,A. Experi.ncia.with.The.Carney.Family.were.great.The couple.extremely.Agrad.Vel.and.US.he did.to feel.in.House.A. Resid.ncia.very.well.tidy.clean.and.Own.one.View.Wonderful.for.The.sea.Where.had.The.opportunity.in.to see.The.best.born.of.Sun.in.my.life.I went. Very.well.Received.and.Instructed.of.about.at.Sleeps.es.well.like.The.place.for.park.mine.ve.ass.I needed.use.The.telephone.for.turns on.The.place.and.readily.went.authorized.by the.Anfitri.es.without.cost.some.Simply.Fanto.Sticks.The.accommodation.When.return.The.Boston.with.assurance.me.I will stay.at.Resid.ncia.
